IP地址,端口,TLS,数据中心,地区,城市,网络延迟(毫秒),下载速度(MB/s)
45.131.210.244,443,true,LAX,North America,Los Angeles,180,3.61
108.162.194.150,443,true,LAX,North America,Los Angeles,178,3.61
5.10.247.107,443,true,LAX,North America,Los Angeles,181,3.60
45.131.211.148,443,true,LAX,North America,Los Angeles,263,3.60
5.10.245.113,443,true,LAX,North America,Los Angeles,177,3.60
45.131.210.32,443,true,LAX,North America,Los Angeles,181,3.60
44.31.62.3,443,true,SJC,North America,San Jose,176,3.60
45.131.211.22,443,true,LAX,North America,Los Angeles,172,3.60
5.10.245.88,443,true,LAX,North America,Los Angeles,182,3.59
108.162.194.47,443,true,LAX,North America,Los Angeles,187,3.59
5.10.247.89,443,true,LAX,North America,Los Angeles,183,3.59
5.10.245.66,443,true,LAX,North America,Los Angeles,180,3.59
5.10.244.254,443,true,LAX,North America,Los Angeles,180,3.59
45.131.209.78,443,true,LAX,North America,Los Angeles,181,3.59
45.131.208.39,443,true,LAX,North America,Los Angeles,188,3.58
45.131.209.206,443,true,LAX,North America,Los Angeles,185,3.58
31.12.75.164,443,true,LAX,North America,Los Angeles,192,3.58
45.131.209.163,443,true,LAX,North America,Los Angeles,174,3.58
5.10.247.21,443,true,LAX,North America,Los Angeles,183,3.58
45.131.209.149,443,true,LAX,North America,Los Angeles,174,3.58
45.131.209.109,443,true,LAX,North America,Los Angeles,176,3.58
45.131.211.111,443,true,LAX,North America,Los Angeles,179,3.58
45.131.209.229,443,true,LAX,North America,Los Angeles,181,3.58
5.10.244.154,443,true,LAX,North America,Los Angeles,181,3.57
45.131.211.161,443,true,LAX,North America,Los Angeles,187,3.57
5.10.244.90,443,true,LAX,North America,Los Angeles,187,3.57
45.131.210.42,443,true,LAX,North America,Los Angeles,180,3.57
45.131.208.127,443,true,LAX,North America,Los Angeles,169,3.57
130.250.137.87,443,true,LAX,North America,Los Angeles,186,3.57
5.10.244.139,443,true,LAX,North America,Los Angeles,165,3.57
5.10.245.228,443,true,LAX,North America,Los Angeles,170,3.57
5.10.247.104,443,true,LAX,North America,Los Angeles,185,3.57
5.10.247.233,443,true,LAX,North America,Los Angeles,174,3.57
45.131.209.155,443,true,LAX,North America,Los Angeles,181,3.57
5.10.245.129,443,true,LAX,North America,Los Angeles,188,3.57
45.131.208.32,443,true,LAX,North America,Los Angeles,173,3.57
108.162.194.182,443,true,LAX,North America,Los Angeles,174,3.57
5.10.244.220,443,true,LAX,North America,Los Angeles,171,3.57
45.131.211.202,443,true,LAX,North America,Los Angeles,170,3.57
45.131.209.204,443,true,LAX,North America,Los Angeles,180,3.57
45.131.210.67,443,true,LAX,North America,Los Angeles,180,3.57
45.131.208.71,443,true,LAX,North America,Los Angeles,190,3.57
5.10.245.167,443,true,LAX,North America,Los Angeles,176,3.56
5.10.247.110,443,true,LAX,North America,Los Angeles,184,3.56
31.12.75.158,443,true,LAX,North America,Los Angeles,183,3.56
108.162.194.56,443,true,LAX,North America,Los Angeles,182,3.56
45.131.208.40,443,true,LAX,North America,Los Angeles,183,3.56
45.131.208.245,443,true,LAX,North America,Los Angeles,169,3.56
5.10.247.151,443,true,LAX,North America,Los Angeles,174,3.56
